,FEEDBACK_VALUE,YOUTUBE_AUTO_MOS,QoE_itu
955,4,5,3.468341578846746
956,5,5,3.468341578846746
957,4,5,3.468341578846746
958,4,5,3.468341578846746
959,4,5,3.468341578846746
960,4,5,3.468341578846746
961,5,5,3.468341578846746
962,5,5,3.468341578846746
963,5,5,3.468341578846746
964,5,5,3.468341578846746
965,5,5,3.468341578846746
966,5,5,3.468341578846746
967,5,5,3.468341578846746
968,5,3,2.4721232726021647
969,3,5,3.4303525290792596
970,3,5,3.4303525290792596
971,3,5,3.4303525290792596
972,3,3,1.7077887744776423
973,3,3,1.7077887744776423
974,3,3,1.7077887744776423
975,3,3,1.7077887744776423
976,3,3,1.7077887744776423
977,3,3,1.7077887744776423
978,3,3,1.7077887744776423
979,3,3,1.7077887744776423
980,3,3,1.7077887744776423
981,3,3,1.7077887744776423
982,3,3,1.7077887744776423
983,3,3,1.7077887744776423
984,4,3,1.7077887744776423
985,3,3,1.7077887744776423
986,3,3,1.7077887744776423
987,3,3,1.7077887744776423
988,3,3,1.7077887744776423
989,5,3,3.056959223490446
990,5,3,2.109567169913603
991,5,3,2.109567169913603
992,4,3,2.109567169913603
993,4,3,2.109567169913603
994,4,3,2.109567169913603
995,4,3,2.109567169913603
996,4,3,2.109567169913603
997,4,3,2.109567169913603
998,4,5,3.164614994417068
999,5,3,2.0056189390588504
1000,4,3,2.0056189390588504
1001,5,3,2.0056189390588504
1002,5,3,2.069491175285834
1003,4,3,2.069491175285834
1004,5,3,2.069491175285834
1005,5,3,2.069491175285834
1006,5,3,2.069491175285834
1007,5,3,2.069491175285834
1008,5,3,2.069491175285834
1009,5,3,2.069491175285834
1010,5,3,2.069491175285834
1011,5,3,2.069491175285834
1012,4,3,2.2897652138001297
1013,4,5,3.043476869238008
1014,5,3,3.319044623261579
1015,3,3,3.319044623261579
1016,4,3,2.4159060718876506
1017,3,3,2.4159060718876506
1018,3,3,2.4466025467951096
1019,4,3,1.7295486977045584
1020,4,3,1.7295486977045584
1021,5,5,3.0384268230452856
1022,5,5,3.0384268230452856
1023,5,5,3.0384268230452856
1024,5,5,3.1816615254981264
1025,5,5,3.1816615254981264
1026,5,5,3.1816615254981264
1027,4,5,3.1816615254981264
1028,5,5,3.1816615254981264
1029,5,5,3.1816615254981264
1030,5,5,3.1816615254981264
1031,5,5,3.1816615254981264
1032,5,5,3.1816615254981264
1033,5,5,3.1816615254981264
1034,4,3,2.661877517557813
1035,4,3,2.661877517557813
1036,4,3,2.661877517557813
1037,4,3,2.661877517557813
1038,4,3,2.661877517557813
1039,4,3,3.1259669149325258
1040,5,3,3.1259669149325258
1041,5,3,3.1259669149325258
1042,5,3,3.1259669149325258
1043,5,3,3.1259669149325258
1044,5,5,3.4011972777546142
1045,5,5,3.4011972777546142
1046,5,5,3.4011972777546142
1047,5,5,3.4011972777546142
1048,5,5,3.4011972777546142
1049,5,5,3.4011972777546142
1050,5,5,3.4011972777546142
1051,3,3,1.9313464639490625
1052,3,3,1.9313464639490625
1053,3,3,1.9313464639490625
1054,4,3,1.9313464639490625
1055,4,3,1.9313464639490625
1056,4,5,3.5070351396610597
1057,4,5,3.5070351396610597
1058,5,5,3.5070351396610597
1059,5,5,3.5070351396610597
1060,5,5,3.5070351396610597
1061,5,5,3.5070351396610597
1062,5,5,3.5070351396610597
1063,5,5,3.5070351396610597
1064,5,5,3.5070351396610597
1065,5,5,3.5070351396610597
1066,5,5,3.5070351396610597
1067,5,5,2.87857354219227
1068,5,5,2.87857354219227
1069,5,5,2.87857354219227
1070,5,5,2.87857354219227
1071,5,5,2.87857354219227
1072,5,5,2.87857354219227
1073,5,5,2.87857354219227
1074,4,5,2.69644729606213
1075,4,5,2.69644729606213
1076,4,5,2.69644729606213
1077,4,5,2.69644729606213
1078,4,5,2.69644729606213
1079,3,5,2.533756982031381
1080,3,5,2.533756982031381
1081,3,5,2.533756982031381
1082,3,5,2.533756982031381
1083,3,5,2.533756982031381
1084,5,5,2.533756982031381
1085,5,5,3.402511228012369
1086,5,5,3.402511228012369
1087,5,5,3.402511228012369
1088,5,5,3.402511228012369
1089,1,1,1.6570625496995695
1090,1,1,1.6570625496995695
1091,1,1,1.706787317756917
1092,1,1,1.706787317756917
1093,1,1,1.706787317756917
1094,1,1,1.706787317756917
1095,1,1,1.706787317756917
1096,1,5,3.349908400501419
1097,1,5,3.349908400501419
1098,1,5,3.349908400501419
1099,1,5,3.6075396854106407
1100,1,5,3.6075396854106407
1101,1,5,3.6075396854106407
1102,1,3,3.1579780170569
1103,4,3,3.0771170552845724
1104,4,3,3.0771170552845724
1105,4,3,3.0771170552845724
1106,4,3,2.9027828068380557
1107,4,3,2.9027828068380557
1108,4,3,2.9027828068380557
1109,4,3,2.9027828068380557
1110,4,3,2.9027828068380557
1111,4,3,2.7231957079563487
1112,4,3,2.7231957079563487
1113,4,3,2.7231957079563487
1114,4,5,3.437990456466143
1115,4,5,3.437990456466143
1116,4,5,3.437990456466143
1117,4,5,3.3902471746194913
1118,4,5,3.3902471746194913
1119,5,5,3.3902471746194913
1120,5,5,3.3902471746194913
1121,4,5,3.3902471746194913
1122,4,5,3.3902471746194913
1123,5,3,2.533011769498533
1124,5,3,2.533011769498533
1125,5,3,2.533011769498533
1126,5,3,2.533011769498533
1127,5,3,2.533011769498533
1128,5,3,2.533011769498533
1129,5,3,1.9180442077463176
1130,5,3,1.9180442077463176
1131,4,1,1.6502235692564913
1132,1,1,1.6502235692564913
1133,1,1,1.6502235692564913
1134,1,1,1.6502235692564913
1135,3,3,2.3020677023664664
1136,1,3,2.3020677023664664
1137,2,3,2.2734340534685304
1138,2,3,2.2075931623034126
1139,2,3,2.2075931623034126
1140,2,3,2.2075931623034126
1141,3,3,2.2075931623034126
1142,3,3,2.2075931623034126
1143,3,3,2.2075931623034126
1144,3,3,2.2075931623034126
1145,3,3,2.2075931623034126
1146,3,3,2.2075931623034126
1147,3,3,2.2075931623034126
1148,3,3,2.2075931623034126
1149,3,3,2.2075931623034126
1150,3,3,2.2075931623034126
1151,5,3,2.2075931623034126
1152,5,3,2.2075931623034126
1153,5,3,2.3163408941578565
1154,5,3,2.3163408941578565
1155,5,3,2.3163408941578565
1156,5,3,2.3163408941578565
1157,5,3,2.3163408941578565
1158,5,3,2.3163408941578565
1159,5,3,2.3163408941578565
1160,5,3,2.3163408941578565
1161,5,3,2.3163408941578565
1162,5,3,2.3163408941578565
1163,5,3,2.3163408941578565
1164,5,3,2.3163408941578565
1165,5,3,2.3163408941578565
1166,5,3,2.3163408941578565
1167,5,3,2.3163408941578565
1168,5,3,2.3163408941578565
1169,4,5,3.361334065854387
1170,4,5,3.361334065854387
1171,2,3,1.855723290723306
1172,4,3,2.017089174346417
1173,1,3,2.017089174346417
1174,1,3,2.017089174346417
1175,1,3,2.017089174346417
1176,1,5,2.4262451064592114
1177,4,3,2.0042523717079894
1178,4,1,1.9066959725089636
1179,1,1,1.9066959725089636
1180,1,1,1.9066959725089636
1181,1,1,1.9066959725089636
1182,1,1,1.9066959725089636
1183,1,1,1.9066959725089636
1184,2,1,1.9066959725089636
1185,2,1,1.9066959725089636
1186,2,2,2.1154421752127814
1187,2,2,2.1154421752127814
1188,2,2,2.1154421752127814
1189,2,2,2.1154421752127814
1190,2,2,2.1154421752127814
1191,2,2,2.1154421752127814
1192,2,2,2.1154421752127814
1193,1,3,1.850737740739119
1194,3,3,1.850737740739119
1195,4,3,2.235678904074923
1196,4,3,2.235678904074923
1197,2,3,2.4824300108159028
1198,4,5,3.828805669293409
1199,4,5,3.7970473417413033
1200,5,5,3.810647144785157
1201,5,5,3.810647144785157
1202,5,5,3.713865841691055
1203,2,3,2.8181998538657322
1204,2,3,2.8181998538657322
1205,5,5,3.4745776362032097
1206,2,5,3.7123703861787583
1207,2,5,3.2920480561882433
1208,3,3,2.132747002184387
1209,5,5,2.0199764754780194
1210,2,5,2.6140188294187907
1211,5,3,2.441697279059186
1212,4,3,2.2476329592196884
1213,4,3,2.2476329592196884
1214,2,5,3.7122553892389414
1215,1,5,3.7122553892389414
1216,2,3,2.667716471027663
1217,5,3,2.667716471027663
1218,5,3,2.667716471027663
1219,5,5,3.4708411791421305
1220,5,5,3.4708411791421305
1221,5,5,3.4708411791421305
1222,5,5,3.4708411791421305
1223,5,5,3.4708411791421305
1224,5,5,3.4708411791421305
1225,5,5,3.4708411791421305
1226,5,5,3.4708411791421305
1227,5,5,3.247300080629561
1228,5,5,3.247300080629561
1229,5,5,3.247300080629561
1230,5,5,3.247300080629561
1231,5,5,3.247300080629561
1232,5,5,3.247300080629561
1233,5,5,3.247300080629561
1234,5,5,3.247300080629561
1235,4,5,3.247300080629561
1236,4,5,3.247300080629561
1237,4,5,3.247300080629561
1238,4,1,2.205383259822891
1239,4,1,2.205383259822891
1240,4,1,2.205383259822891
1241,4,1,2.205383259822891
1242,4,1,2.205383259822891
1243,4,1,2.205383259822891
1244,1,1,2.205383259822891
1245,1,1,2.205383259822891
1246,1,1,2.205383259822891
1247,1,1,2.205383259822891
1248,1,1,2.205383259822891
1249,1,1,2.205383259822891
1250,1,3,2.5832643553862873
1251,3,3,2.5832643553862873
1252,4,3,2.5832643553862873
1253,4,3,2.5832643553862873
1254,4,3,2.5832643553862873
1255,4,3,2.5832643553862873
1256,5,3,1.947713286677507
1257,4,3,1.947713286677507
1258,5,3,1.947713286677507
1259,5,3,1.947713286677507
1260,5,3,1.947713286677507
1261,4,3,1.947713286677507
1262,4,3,1.947713286677507
1263,4,3,1.947713286677507
1264,4,3,2.4868283460345904
1265,4,3,2.4868283460345904
1266,5,3,2.4868283460345904
1267,4,3,2.4868283460345904
1268,5,5,3.8472694593367156
1269,4,3,2.4868283460345904
1270,4,5,3.934851839577576
1271,5,3,2.4868283460345904
1272,4,3,2.4868283460345904
1273,4,5,3.934851839577576
1274,4,3,2.4868283460345904
1275,5,5,3.934851839577576
1276,4,3,2.4868283460345904
1277,4,3,2.4868283460345904
1278,5,5,3.934851839577576
1279,3,5,3.934851839577576
1280,4,5,3.934851839577576
1281,4,5,3.934851839577576
1282,2,5,3.934851839577576
1283,4,5,3.934851839577576
1284,1,5,3.934851839577576
1285,5,5,3.8253000553790435
1286,3,5,3.8253000553790435
1287,5,5,3.8253000553790435
1288,4,5,3.8253000553790435
1289,5,5,3.8253000553790435
1290,5,5,3.8253000553790435
1291,3,5,3.8253000553790435
1292,5,5,3.8253000553790435
1293,5,5,3.8253000553790435
1294,3,5,3.942627291771876
1295,4,3,2.4868283460345904
1296,4,3,2.4868283460345904
1297,4,3,2.4868283460345904
1298,5,5,3.942627291771876
1299,4,3,2.4868283460345904
1300,5,5,3.942627291771876
1301,4,3,2.4868283460345904
1302,4,3,2.4868283460345904
1303,4,3,2.892054184140584
1304,4,5,3.942627291771876
1305,4,3,2.892054184140584
1306,4,3,2.892054184140584
1307,4,5,3.942627291771876
1308,4,3,2.892054184140584
1309,4,3,2.892054184140584
1310,5,5,3.942627291771876
1311,4,3,2.892054184140584
1312,5,3,2.892054184140584
1313,4,5,3.942627291771876
1314,4,3,2.892054184140584
1315,4,5,3.942627291771876
1316,4,3,2.892054184140584
1317,4,3,2.892054184140584
1318,4,3,2.892054184140584
1319,4,3,2.892054184140584
1320,4,3,2.892054184140584
1321,4,3,2.892054184140584
1322,4,3,2.892054184140584
1323,4,3,2.892054184140584
1324,4,3,2.892054184140584
1325,4,3,2.892054184140584
1326,4,3,2.892054184140584
1327,5,3,2.892054184140584
1328,4,3,2.892054184140584
1329,4,3,3.216264182627978
1330,3,3,3.216264182627978
1331,3,3,3.216264182627978
1332,4,3,3.216264182627978
1333,4,3,3.216264182627978
1334,4,3,3.216264182627978
1335,5,3,3.216264182627978
1336,5,3,3.216264182627978
1337,5,3,2.6183445252502406
1338,5,3,2.6183445252502406
1339,5,3,2.6183445252502406
1340,5,3,2.6183445252502406
1341,5,3,2.6183445252502406
1342,5,3,2.6183445252502406
1343,5,3,2.6183445252502406
1344,5,3,2.6183445252502406
1345,4,5,3.6004131823870744
1346,5,5,3.6004131823870744
1347,4,5,3.6004131823870744
1348,4,5,3.6004131823870744
1349,4,5,3.6004131823870744
1350,4,5,3.6004131823870744
1351,4,5,3.2171235446067383
1352,4,5,3.2171235446067383
1353,4,5,3.2171235446067383
1354,4,5,3.2171235446067383
1355,5,5,3.2171235446067383
1356,5,5,3.2171235446067383
1357,5,5,3.2171235446067383
1358,5,3,2.026052869400457
1359,5,3,2.026052869400457
1360,5,3,2.026052869400457
1361,5,3,2.026052869400457
1362,5,3,2.026052869400457
1363,5,5,3.5166299038574054
1364,5,5,3.5166299038574054
1365,4,5,3.5166299038574054
1366,4,5,3.5166299038574054
1367,4,5,3.5166299038574054
1368,5,5,3.5166299038574054
1369,4,3,2.0468213432271067
1370,5,3,2.0468213432271067
1371,4,3,2.0468213432271067
1372,4,3,2.0468213432271067
1373,4,3,2.0468213432271067
1374,4,3,2.0468213432271067
1375,4,3,2.0468213432271067
1376,4,3,2.0468213432271067
1377,4,3,2.0468213432271067
1378,4,3,2.0468213432271067
1379,4,3,2.0468213432271067
1380,4,3,2.0468213432271067
1381,5,3,2.0468213432271067
1382,4,3,2.0468213432271067
1383,4,3,2.0468213432271067
1384,4,3,2.0468213432271067
1385,4,3,2.0468213432271067
1386,4,3,2.0468213432271067
1387,4,3,2.0468213432271067
1388,4,5,3.1318494321114967
1389,4,5,3.1318494321114967
1390,4,5,3.1318494321114967
1391,3,5,3.1318494321114967
1392,4,5,3.1318494321114967
1393,4,5,3.1318494321114967
1394,5,5,3.1318494321114967
1395,5,5,3.1318494321114967
1396,5,5,3.1318494321114967
1397,4,5,3.462201323268174
1398,5,5,3.462201323268174
1399,1,1,1.900379562791635
1400,1,1,1.900379562791635
1401,1,1,1.900379562791635
1402,1,1,1.900379562791635
1403,1,1,1.900379562791635
1404,1,3,1.9732964250874983
1405,4,3,1.9732964250874983
1406,4,3,1.9732964250874983
1407,4,3,1.9732964250874983
1408,4,3,1.9732964250874983
1409,4,3,1.9732964250874983
1410,4,3,1.9732964250874983
1411,4,3,1.9732964250874983
1412,4,3,1.9732964250874983
1413,5,3,1.9732964250874983
1414,4,3,2.189200406437895
1415,4,3,2.189200406437895
1416,3,3,2.189200406437895
1417,3,3,2.189200406437895
1418,4,3,2.189200406437895
1419,4,3,2.189200406437895
1420,4,3,2.189200406437895
1421,4,3,2.189200406437895
1422,4,3,2.189200406437895
1423,4,3,2.189200406437895
1424,4,3,2.189200406437895
1425,4,3,2.189200406437895
1426,4,3,2.189200406437895
1427,4,3,2.189200406437895
1428,4,3,2.189200406437895
1429,4,3,2.189200406437895
1430,4,3,2.189200406437895
1431,4,3,2.189200406437895
1432,4,3,2.189200406437895
1433,4,3,2.189200406437895
1434,4,3,2.189200406437895
1435,4,3,2.189200406437895
1436,4,3,2.189200406437895
1437,4,3,2.189200406437895
1438,4,3,2.189200406437895
1439,4,3,2.189200406437895
1440,4,3,2.189200406437895
1441,4,3,2.189200406437895
1442,4,3,2.189200406437895
1443,4,3,2.189200406437895
1444,4,3,2.189200406437895
1445,4,3,2.189200406437895
1446,4,3,2.189200406437895
1447,4,3,2.189200406437895
1448,4,3,2.189200406437895
1449,4,3,2.189200406437895
1450,4,3,2.189200406437895
1451,4,3,2.189200406437895
1452,4,3,2.189200406437895
1453,4,3,2.189200406437895
1454,4,3,2.189200406437895
1455,4,3,2.189200406437895
1456,4,3,2.189200406437895
1457,4,3,2.189200406437895
1458,1,3,2.302132105420757
1459,1,3,2.302132105420757
1460,1,3,2.302132105420757
1461,1,3,2.302132105420757
1462,1,3,2.302132105420757
1463,2,3,2.302132105420757
1464,1,3,2.302132105420757
1465,2,3,2.302132105420757
1466,1,3,2.302132105420757
1467,2,5,2.139628025744607
1468,4,5,2.139628025744607
1469,4,5,2.139628025744607
1470,4,3,2.26236008569554
1471,4,3,2.26236008569554
1472,4,3,2.224258921672912
1473,4,3,2.224258921672912
1474,1,3,2.0243293380574685
1475,4,3,2.823586399207326
1476,1,3,1.861408700457307
1477,1,3,1.861408700457307
1478,1,5,2.9264661259493323
1479,4,5,2.9264661259493323
1480,5,5,2.9264661259493323
1481,5,5,2.9264661259493323
1482,5,5,2.9264661259493323
1483,5,5,2.9264661259493323
1484,5,5,2.9264661259493323
1485,5,5,2.9264661259493323
1486,5,5,2.9264661259493323
1487,5,5,2.9264661259493323
1488,5,5,2.9264661259493323
1489,4,5,2.9264661259493323
1490,4,3,1.9623342685122553
1491,5,5,3.8060692861813474
1492,5,5,3.7967408074993574
1493,5,5,3.7967408074993574
1494,5,5,3.7967408074993574
1495,3,5,3.7967408074993574
1496,5,5,3.7967408074993574
1497,5,5,3.7247486063476694
1498,5,5,3.7247486063476694
1499,5,5,3.7247486063476694
1500,5,5,3.7247486063476694
1501,5,5,3.7247486063476694
1502,5,5,3.7247486063476694
1503,5,5,3.7247486063476694
1504,5,5,3.7247486063476694
1505,5,5,3.7247486063476694
1506,5,5,3.7247486063476694
1507,5,1,1.7349445219443071
1508,1,5,3.7969006057827013
1509,5,5,3.7969006057827013
1510,2,5,3.971658443873776
1511,2,5,3.9739410390786887
1512,4,1,1.6397895662213866
1513,4,1,1.6397895662213866
1514,4,5,2.1866441703418937
1515,5,5,3.9774220094120345
1516,5,5,3.9774220094120345
1517,5,5,3.9774220094120345
1518,5,3,2.2287166687735103
1519,5,3,2.2287166687735103
1520,5,3,2.2287166687735103
1521,5,3,2.2618301515699377
1522,5,3,2.2618301515699377
1523,5,5,3.9979509042565526
1524,1,3,2.1990626203365995
1525,4,3,2.1990626203365995
1526,5,5,3.9979509042565526
1527,4,3,2.1990626203365995
1528,4,3,1.8695292103119165
1529,3,3,1.8695292103119165
1530,5,5,3.4205185659165283
1531,5,5,3.4205185659165283
1532,1,3,2.25666809763406
1533,1,3,2.2405640651607217
1534,4,3,2.2405640651607217
1535,5,5,3.2824483134929388
1536,5,5,3.2824483134929388
1537,5,5,3.2824483134929388
1538,4,5,2.8698349440999507
1539,4,3,2.2286873935744755
1540,4,3,2.2286873935744755
1541,4,1,1.6392193128793797
1542,5,3,2.1771766619250594
1543,3,1,1.6466697228433471
1544,3,3,2.1771766619250594
1545,4,3,2.225726755484822
1546,2,3,2.225726755484822
1547,2,3,2.225726755484822
1548,2,3,2.225726755484822
1549,2,5,2.5288204692131244
1550,2,5,2.5288204692131244
1551,4,3,1.7015021387165479
1552,4,3,1.7015021387165479
1553,4,3,1.7015021387165479
1554,4,3,1.7015021387165479
1555,4,3,1.7201976240805394
1556,3,3,1.7201976240805394
1557,3,3,1.7201976240805394
1558,3,1,1.7336027058585126
1559,4,3,2.2056096895386434
1560,4,3,2.2056096895386434
1561,1,3,2.0076854497499474
1562,1,3,2.0076854497499474
1563,4,3,2.3965663274187747
1564,4,3,2.3965663274187747
1565,4,3,2.3965663274187747
1566,2,3,2.268991089661098
1567,3,3,2.268991089661098
1568,1,3,2.1032266198649294
1569,1,3,2.1032266198649294
1570,1,3,2.1032266198649294
1571,4,3,2.464650275433681
1572,3,3,2.464650275433681
1573,5,3,2.464650275433681
1574,1,3,2.464650275433681
1575,4,3,2.464650275433681
1576,2,3,2.2647394718107865
1577,3,3,2.2647394718107865
1578,3,3,2.2647394718107865
1579,3,3,2.2647394718107865
1580,3,3,2.2647394718107865
1581,3,3,2.2647394718107865
1582,3,3,2.2647394718107865
1583,3,3,2.2647394718107865
1584,3,3,2.2647394718107865
1585,4,3,2.2647394718107865
1586,3,3,2.2647394718107865
1587,3,3,2.219231639085511
1588,4,3,2.219231639085511
1589,4,3,2.219231639085511
1590,5,3,2.219231639085511
1591,5,3,2.219231639085511
1592,5,3,2.219231639085511
1593,5,3,2.219231639085511
1594,5,3,2.219231639085511
1595,5,3,2.219231639085511
1596,5,3,2.219231639085511
1597,5,3,2.219231639085511
1598,5,3,2.219231639085511
1599,5,3,2.219231639085511
1600,4,3,2.219231639085511
1601,4,3,2.573380522718894
1602,4,3,2.573380522718894
1603,4,3,2.573380522718894
1604,4,3,2.573380522718894
1605,4,3,2.573380522718894
1606,4,3,2.573380522718894
1607,4,3,2.573380522718894
1608,4,3,2.573380522718894
1609,4,3,2.573380522718894
1610,4,3,2.573380522718894
1611,4,3,2.251277757644773
1612,5,3,2.251277757644773
1613,3,3,2.251277757644773
1614,3,3,2.545635911914199
1615,3,3,2.545635911914199
1616,3,3,2.545635911914199
1617,3,3,2.545635911914199
1618,3,3,2.545635911914199
1619,4,3,3.0465715876685233
1620,3,3,3.0465715876685233
1621,3,3,3.0465715876685233
1622,3,3,3.0465715876685233
1623,3,3,2.0244797382199105
1624,4,3,2.0244797382199105
1625,3,3,2.0244797382199105
1626,4,3,2.0244797382199105
1627,4,3,2.0244797382199105
1628,4,3,2.0244797382199105
1629,4,3,2.0244797382199105
1630,4,3,2.6226587439860976
1631,4,3,2.6226587439860976
1632,5,3,2.6226587439860976
1633,1,3,2.0688259803353737
1634,1,3,2.0688259803353737
1635,1,3,2.0688259803353737
1636,1,3,2.0688259803353737
1637,1,3,2.0688259803353737
1638,1,3,2.0688259803353737
1639,1,3,2.0688259803353737
1640,1,3,2.0688259803353737
1641,1,3,2.0688259803353737
1642,1,3,2.1666643677321074
1643,1,3,2.1666643677321074
1644,2,3,2.1666643677321074
1645,2,3,2.1666643677321074
1646,3,3,2.1666643677321074
1647,3,3,2.1666643677321074
1648,4,3,2.1666643677321074
1649,3,3,2.1666643677321074
1650,3,3,2.1666643677321074
1651,3,3,2.1666643677321074
1652,3,3,2.1666643677321074
1653,3,3,2.1666643677321074
1654,3,3,2.1666643677321074
1655,3,3,2.1666643677321074
1656,3,3,2.1666643677321074
1657,3,3,2.1666643677321074
1658,3,3,1.994875264298281
1659,3,3,1.994875264298281
1660,3,3,1.994875264298281
1661,3,3,1.994875264298281
1662,2,3,1.994875264298281
1663,2,3,1.994875264298281
1664,2,3,1.994875264298281
1665,3,3,1.994875264298281
1666,2,3,1.994875264298281
1667,2,3,1.994875264298281
1668,2,3,1.994875264298281
1669,2,3,1.994875264298281
1670,2,3,1.994875264298281
1671,2,3,1.994875264298281
1672,2,3,1.994875264298281
1673,2,3,2.4836883814233164
1674,4,3,2.4836883814233164
1675,4,3,2.4836883814233164
1676,4,3,2.4836883814233164
1677,3,3,2.4836883814233164
1678,4,3,2.4836883814233164
1679,4,2,2.003464895768363
1680,1,2,2.003464895768363
1681,1,2,2.003464895768363
1682,1,2,2.003464895768363
1683,1,2,2.003464895768363
1684,1,2,2.003464895768363
1685,1,2,2.003464895768363
1686,1,2,2.003464895768363
1687,1,2,2.003464895768363
1688,1,2,2.003464895768363
1689,1,1,1.8361712441845477
1690,1,1,1.8361712441845477
1691,1,1,1.8361712441845477
1692,1,1,1.8361712441845477
1693,1,1,1.8361712441845477
1694,1,1,1.8361712441845477
1695,1,1,1.8361712441845477
1696,1,3,2.651234062699909
1697,2,3,2.651234062699909
1698,1,3,1.7380114518638579
1699,1,3,1.7380114518638579
1700,1,3,1.7380114518638579
1701,1,3,1.7380114518638579
1702,4,3,2.63189372420351
1703,3,3,2.63189372420351
1704,4,3,2.63189372420351
1705,3,3,2.63189372420351
1706,4,3,2.63189372420351
1707,3,3,2.63189372420351
1708,3,3,2.63189372420351
1709,4,3,2.63189372420351
1710,4,3,2.63189372420351
1711,4,3,2.63189372420351
1712,4,3,2.63189372420351
1713,4,3,2.63189372420351
1714,4,3,2.63189372420351
1715,4,3,2.4467920092740814
1716,4,3,2.4467920092740814
1717,3,3,2.4467920092740814
1718,4,3,2.4467920092740814
1719,4,3,2.4467920092740814
1720,4,3,2.4467920092740814
1721,4,3,2.4467920092740814
1722,4,3,2.4467920092740814
1723,4,3,2.4467920092740814
1724,4,3,2.4467920092740814
1725,4,3,2.4467920092740814
1726,3,3,2.4467920092740814
1727,4,3,2.4467920092740814
1728,3,3,2.4467920092740814
1729,4,3,2.013474912961723
1730,4,3,2.013474912961723
1731,4,3,2.013474912961723
1732,4,3,2.013474912961723
1733,4,3,2.013474912961723
1734,4,3,2.013474912961723
1735,3,3,2.013474912961723
1736,4,3,2.013474912961723
1737,3,3,2.013474912961723
1738,4,3,2.013474912961723
1739,4,3,1.9808925022033328
1740,4,3,1.9808925022033328
1741,4,3,2.1328326662051618
1742,4,3,2.1328326662051618
1743,4,3,2.1328326662051618
1744,4,3,2.1328326662051618
1745,4,3,2.1328326662051618
1746,4,3,2.1328326662051618
1747,4,3,2.1328326662051618
1748,3,3,2.1328326662051618
1749,4,3,2.1328326662051618
1750,3,3,2.1328326662051618
1751,4,3,2.1328326662051618
1752,4,3,2.1328326662051618
1753,4,3,2.1328326662051618
1754,4,3,2.1328326662051618
1755,4,3,2.1328326662051618
1756,4,3,2.1328326662051618
1757,4,3,2.1328326662051618
1758,4,3,2.1328326662051618
1759,4,3,2.1328326662051618
1760,4,1,1.5893978850381787
1761,4,1,1.5893978850381787
1762,4,1,1.5893978850381787
1763,4,1,1.5893978850381787
1764,4,1,1.5893978850381787
1765,4,1,1.5893978850381787
1766,4,1,1.5893978850381787
1767,4,1,1.5893978850381787
1768,4,1,1.5893978850381787
1769,4,1,1.5893978850381787
1770,4,1,1.5893978850381787
1771,4,1,1.5893978850381787
1772,4,1,1.5893978850381787
1773,4,1,1.5893978850381787
1774,4,1,1.5893978850381787
1775,4,1,1.5893978850381787
1776,4,1,1.5893978850381787
1777,4,1,1.5893978850381787
1778,4,1,1.5893978850381787
1779,4,1,1.5893978850381787
1780,3,1,1.5893978850381787
1781,4,1,1.5893978850381787
1782,4,1,1.5893978850381787
1783,4,1,1.5893978850381787
1784,1,1,1.5893978850381787
1785,1,1,1.5893978850381787
1786,1,1,1.5893978850381787
1787,1,1,1.5893978850381787
1788,1,1,1.5409531361966458
1789,1,1,1.5409531361966458
1790,1,1,1.5409531361966458
1791,1,1,1.5409531361966458
1792,1,1,1.5409531361966458
1793,1,1,1.5409531361966458
1794,1,1,1.5409531361966458
1795,1,1,1.5422232738999602
1796,1,1,1.5422232738999602
1797,1,1,1.5422232738999602
1798,1,1,1.5422232738999602
1799,1,1,1.5422232738999602
1800,1,1,1.5422232738999602
1801,1,1,1.5422232738999602
1802,1,1,1.5422232738999602
1803,1,1,1.5422232738999602
1804,1,1,1.5422232738999602
1805,1,1,1.5422232738999602
1806,1,1,1.6149644283014546
1807,1,1,1.6149644283014546
1808,1,1,1.6149644283014546
1809,1,1,1.6149644283014546
1810,1,1,1.6149644283014546
1811,1,1,1.6149644283014546
1812,1,1,1.6149644283014546
1813,1,1,1.6149644283014546
1814,1,1,1.6116996272597426
1815,1,1,1.6116996272597426
1816,1,1,1.6116996272597426
1817,1,1,1.6116996272597426
1818,1,1,1.6116996272597426
1819,1,1,1.6116996272597426
1820,1,1,1.6116996272597426
1821,1,1,1.611095037923372
1822,1,1,1.611095037923372
1823,1,1,1.611095037923372
1824,2,1,1.611095037923372
1825,1,1,1.611095037923372
1826,1,1,1.611095037923372
1827,5,5,3.2053886058774332
1828,5,5,3.2053886058774332
1829,4,5,2.9689174921670767
1830,4,5,3.638929364253241
1831,4,5,3.381097559638271
1832,2,5,3.381097559638271
1833,4,3,1.9529441203399593
1834,3,3,1.9529441203399593
1835,3,3,2.2161950882451746
1836,1,3,2.2161950882451746
1837,3,3,1.8331894334583425
1838,3,3,1.8331894334583425
1839,2,3,1.9449861497609253
1840,1,3,1.9449861497609253
1841,2,3,1.96022715668058
1842,2,3,1.96022715668058
1843,2,3,2.065301690232367
1844,2,3,2.1731060048596618
1845,4,1,1.6043187955663505
1846,4,1,1.6043187955663505
1847,4,1,1.6043187955663505
1848,4,1,1.6043187955663505
1849,4,3,2.1302697321068584
1850,4,3,2.1302697321068584
1851,4,1,1.5826136104333774
1852,4,1,1.5826136104333774
